order_id,status,customer_name,order_date,quantity,subtotal_amount,tax_rate,shipping_cost,category,subcategory
52386,Order Finished,Susan Vittorini,2009-01-05,6,1401460.00,0.0800,112117.00,Technology,Office Machines
52389,Order Finished,Justin Deggeller,2011-10-21,31,1310660.00,0.0800,104853.00,Office Supplies,Pens & Art Supplies
52391,Order Finished,Alan Hwang,2009-12-12,36,2144720.00,0.0400,85789.00,Office Supplies,Paper
52416,Order Finished,Dave Brooks,2009-01-31,6,99620.00,0.0500,4981.00,Office Supplies,Paper
52419,Order Finished,Chuck Magee,2012-09-18,32,7000980.00,0.0900,630088.00,Office Supplies,Storage & Organization
52423,Order Finished,Allen Armold,2011-04-11,49,3468800.00,0.0200,69376.00,Technology,Computer Peripherals
52448,Order Finished,Barry Weirich,2010-09-10,22,13534860.00,0.0500,676743.00,Furniture,Chairs & Chairmats
52480,Order Finished,Anne Pryor,2010-07-27,47,2041760.00,0.0800,163341.00,Furniture,Office Furnishings
52482,Order Finished,Greg Guthrie,2011-01-31,21,1696400.00,0.0600,101784.00,Office Supplies,Appliances
52486,Order Finished,Dorris Love,2011-01-04,41,23766400.00,0.1000,2376640.00,Technology,Computer Peripherals
52487,Order Finished,Nathan Mautz,2009-06-01,17,248120.00,0.0900,22331.00,Office Supplies,Envelopes
52512,Order Finished,Jim Kriz,2011-07-07,4,99720.00,0.0900,8975.00,Office Supplies,Appliances
52516,Order Finished,Scot Coram,2012-01-05,50,9924100.00,0.0800,793928.00,Technology,Office Machines
52518,Order Returned,Joni Blumstein,2012-04-03,8,337980.00,0.0800,27038.00,Technology,Computer Peripherals
52519,Order Finished,Bill Eplett,2012-04-29,6,240760.00,0.0900,21668.00,Office Supplies,Appliances
52576,Order Finished,Tony Sayre,2009-03-28,10,1916360.00,0.0300,57491.00,Technology,Office Machines
52578,Order Finished,Pauline Webber,2011-03-07,38,12461360.00,0.0900,1121522.00,Furniture,Tables
52580,Order Finished,Katherine Ducich,2012-08-28,16,734180.00,0.0400,29367.00,Technology,Computer Peripherals
52608,Order Returned,Thea Hudgings,2009-01-21,36,295420.00,0.0500,14771.00,Office Supplies,Pens & Art Supplies
52611,Order Returned,Cathy Prescott,2011-04-25,11,49900.00,0.0900,4491.00,Office Supplies,Rubber Bands
52615,Order Finished,Liz Pelletier,2009-10-19,4,134440.00,0.0500,6722.00,Office Supplies,Appliances
52640,Order Finished,Steven Ward,2011-01-01,18,2327500.00,0.0500,116375.00,Office Supplies,Binders & Binder Accessories
52641,Order Finished,Julia Dunbar,2010-10-08,6,1668431.00,0.0200,33369.00,Technology,Telephones & Communication
52642,Order Finished,Magdelene Morse,2011-06-14,9,1485680.00,0.0100,14857.00,Furniture,Chairs & Chairmats
52645,Order Finished,Alan Hwang,2012-03-07,11,128680.00,0.0900,11581.00,Office Supplies,Pens & Art Supplies
52672,Order Finished,Jack O'Briant,2011-01-08,29,2999055.00,0.0900,269915.00,Technology,Telephones & Communication
52673,Order Finished,Jas O'Carroll,2012-05-08,14,4090132.00,0.0700,286309.00,Technology,Telephones & Communication
52675,Order Finished,Christopher Martinez,2011-10-10,4,40500.00,0.1000,4050.00,Technology,Computer Peripherals
52676,Order Finished,Amy Hunt,2012-08-28,46,1958880.00,0.0100,19589.00,Office Supplies,Paper
52678,Order Returned,Jonathan Doherty,2012-07-29,3,225580.00,0.0600,13535.00,Office Supplies,Storage & Organization
52706,Order Finished,Paul Prost,2012-07-09,34,2083320.00,0.0200,41666.00,Office Supplies,Binders & Binder Accessories
52711,Order Finished,Aimee Bixby,2011-09-23,37,402280.00,0.0800,32182.00,Office Supplies,Rubber Bands
52737,Order Finished,Alex Avila,2010-11-08,14,251080.00,0.0300,7532.00,Office Supplies,Binders & Binder Accessories
52743,Order Finished,Ashley Jarboe,2010-07-04,46,11398440.00,0.0900,1025860.00,Technology,Office Machines
52800,Order Finished,Todd Boyes,2010-10-10,13,52160.00,0.1000,5216.00,Office Supplies,Rubber Bands
52805,Order Returned,Vivek Grady,2011-09-28,20,1193120.00,0.0400,47725.00,Technology,Computer Peripherals
52807,Order Finished,Andrew Gjertsen,2010-11-25,28,1335100.00,0.0000,0.00,Office Supplies,Pens & Art Supplies
52833,Order Finished,Todd Sumrall,2011-12-24,8,635640.00,0.0200,12713.00,Office Supplies,Storage & Organization
52837,Order Finished,Julie Kriz,2012-01-18,32,11868780.00,0.0800,949502.00,Office Supplies,Storage & Organization
52839,Order Finished,Catherine Glotzbach,2010-04-11,8,60340.00,0.0400,2414.00,Office Supplies,Pens & Art Supplies
52867,Order Finished,Jack O'Briant,2009-08-13,15,3835220.00,0.0300,115057.00,Furniture,Tables
52868,Order Finished,Ken Heidel,2011-02-16,19,276100.00,0.0900,24849.00,Technology,Computer Peripherals
52870,Order Finished,Joseph Airdo,2009-03-09,21,237020.00,0.0300,7111.00,Office Supplies,Appliances
52896,Order Finished,Lena Creighton,2010-10-22,9,96520.00,0.0900,8687.00,Office Supplies,Paper
52897,Order Finished,Joseph Airdo,2009-08-22,40,4111960.00,0.0000,0.00,Office Supplies,Paper
52900,Order Finished,Helen Wasserman,2011-05-20,16,202280.00,0.0000,0.00,Office Supplies,Paper
52929,Order Finished,Muhammed Mac Intyre,2011-04-08,43,1402920.00,0.0400,56117.00,Technology,Office Machines
52930,Order Finished,Sarah Foster,2011-11-08,16,273960.00,0.0400,10958.00,Office Supplies,Envelopes
52932,Order Finished,Joni Blumstein,2012-05-12,3,52460.00,0.0000,0.00,Office Supplies,Paper
52933,Order Finished,Liz Price,2010-08-26,44,420920.00,0.0300,12628.00,Office Supplies,Binders & Binder Accessories
52934,Order Finished,Sara Luxemburg,2011-07-27,20,184300.00,0.0800,14744.00,Office Supplies,Labels
52964,Order Finished,Jim Radford,2010-03-31,44,11471580.00,0.0800,917726.00,Furniture,Office Furnishings
52995,Order Finished,Nat Gilpin,2012-03-15,8,66780.00,0.0300,2003.00,Office Supplies,Binders & Binder Accessories
52999,Order Finished,Eugene Hildebrand,2012-04-25,5,87220.00,0.0400,3489.00,Furniture,Office Furnishings
53024,Order Finished,Ritsa Hightower,2012-05-12,9,374260.00,0.0900,33683.00,Furniture,Office Furnishings
53025,Order Finished,Justin Hirsh,2010-03-17,32,391140.00,0.0900,35203.00,Office Supplies,Paper
53026,Order Finished,Eva Jacobs,2012-02-26,35,645640.00,0.0500,32282.00,Office Supplies,"Scissors, Rulers & Trimmers"
53027,Order Finished,Sharelle Roach,2010-10-26,38,2646620.00,0.0500,132331.00,Office Supplies,Envelopes
53029,Order Finished,Max Ludwig,2009-07-27,39,446680.00,0.1000,44668.00,Office Supplies,Labels
53056,Order Finished,Helen Andreada,2011-11-03,13,1018980.00,0.0700,71329.00,Technology,Office Machines
53060,Order Finished,Eric Barreto,2010-03-22,36,1478140.00,0.1000,147814.00,Technology,Computer Peripherals
53120,Order Finished,Cindy Chapman,2012-05-17,5,45500.00,0.0900,4095.00,Office Supplies,Paper
53123,Order Finished,Michael Kennedy,2009-08-31,25,531500.00,0.0600,31890.00,Office Supplies,Binders & Binder Accessories
53127,Order Finished,Tony Chapman,2011-05-11,50,3786580.00,0.0700,265061.00,Office Supplies,Binders & Binder Accessories
53152,Order Finished,Bill Eplett,2009-03-05,5,371580.00,0.0200,7432.00,Technology,Computer Peripherals
53153,Order Finished,Paul Prost,2009-09-23,29,1150720.00,0.1000,115072.00,Office Supplies,Appliances
53156,Order Finished,Bryan Davis,2012-03-10,47,373860.00,0.0700,26170.00,Office Supplies,Labels
53188,Order Finished,Dorris Love,2012-11-05,22,1242420.00,0.0700,86969.00,Office Supplies,Storage & Organization
53189,Order Finished,Duane Noonan,2011-08-23,29,428380.00,0.0000,0.00,Office Supplies,Paper
53190,Order Finished,Michelle Arnett,2009-09-24,10,536360.00,0.0600,32182.00,Office Supplies,Binders & Binder Accessories
53216,Order Finished,Roy Skaria,2012-12-04,36,456020.00,0.0600,27361.00,Office Supplies,Paper
53221,Order Finished,Art Ferguson,2012-02-26,29,866880.00,0.1000,86688.00,Furniture,Office Furnishings
53222,Order Finished,Nora Price,2009-10-19,2,43420.00,0.0700,3039.00,Office Supplies,Paper
53223,Order Finished,Stewart Visinsky,2012-07-14,2,26580.00,0.0800,2126.00,Office Supplies,Binders & Binder Accessories
53248,Order Finished,Brenda Bowman,2010-10-29,7,4846120.00,0.0600,290767.00,Furniture,Tables
53254,Order Finished,Noel Staavos,2009-08-18,34,10884284.00,0.0000,0.00,Technology,Telephones & Communication
53281,Order Finished,Philip Brown,2009-04-02,40,28151980.00,0.0800,2252158.00,Furniture,Chairs & Chairmats
53283,Order Finished,Corey Lock,2011-10-28,2,50140.00,0.0400,2006.00,Technology,Office Machines
53285,Order Returned,Eudokia Martin,2012-05-24,6,2085920.00,0.0400,83437.00,Office Supplies,Binders & Binder Accessories
53312,Order Finished,Edward Nazzal,2009-07-04,23,16826460.00,0.0500,841323.00,Office Supplies,Appliances
53314,Order Finished,Cari Sayre,2010-09-19,33,5335840.00,0.0100,53358.00,Furniture,Office Furnishings
53344,Order Finished,Nora Paige,2010-02-24,36,363900.00,0.0300,10917.00,Office Supplies,Binders & Binder Accessories
53349,Order Finished,Alejandro Grove,2010-04-10,46,22005320.00,0.0700,1540372.00,Furniture,Chairs & Chairmats
53350,Order Finished,Susan Pistek,2009-06-14,24,14093220.00,0.0800,1127458.00,Office Supplies,Binders & Binder Accessories
53378,Order Finished,Mitch Willingham,2012-07-13,50,27869060.00,0.1000,2786906.00,Technology,Copiers & Fax
53381,Order Finished,Juliana Krohn,2010-09-26,26,574860.00,0.0100,5749.00,Office Supplies,Envelopes
53382,Order Finished,Paul Mac Intyre,2009-12-27,13,176340.00,0.1000,17634.00,Office Supplies,Appliances
53410,Order Finished,Christopher Schild,2009-08-07,44,1285600.00,0.0800,102848.00,Office Supplies,Appliances
53411,Order Finished,Brenda Bowman,2011-11-29,25,1335280.00,0.0800,106822.00,Technology,Computer Peripherals
53412,Order Finished,Eric Hoffmann,2009-09-15,45,5089460.00,0.0200,101789.00,Furniture,Office Furnishings
53441,Order Finished,Clytie Kelty,2009-08-24,7,690740.00,0.0100,6907.00,Office Supplies,Paper
53443,Order Finished,Jenna Caffey,2011-10-08,35,2955260.00,0.0400,118210.00,Office Supplies,Appliances
53445,Order Finished,Odella Nelson,2012-10-24,8,211900.00,0.0100,2119.00,Office Supplies,Pens & Art Supplies
53476,Order Finished,Steve Nguyen,2009-06-11,14,962800.00,0.0400,38512.00,Office Supplies,Paper
53477,Order Finished,Joy Smith,2012-05-05,32,6228100.00,0.0100,62281.00,Furniture,Chairs & Chairmats
53508,Order Finished,Joy Smith,2009-11-10,13,2144440.00,0.0300,64333.00,Technology,Computer Peripherals
53511,Order Finished,Anthony Johnson,2009-02-20,41,482200.00,0.0700,33754.00,Office Supplies,Binders & Binder Accessories
53536,Order Returned,Sanjit Chand,2012-10-30,35,1477380.00,0.1000,147738.00,Furniture,Office Furnishings
53568,Order Finished,Gary Hwang,2010-06-28,34,8562260.00,0.0500,428113.00,Furniture,Chairs & Chairmats
53571,Order Finished,Dan Campbell,2012-03-15,21,476120.00,0.0500,23806.00,Office Supplies,Binders & Binder Accessories
53572,Order Finished,Marina Lichtenstein,2010-05-07,17,368180.00,0.0700,25773.00,Office Supplies,Envelopes
53573,Order Finished,Daniel Byrd,2009-03-15,6,187460.00,0.0300,5624.00,Furniture,Office Furnishings
53574,Order Finished,Scot Coram,2012-04-09,8,1339380.00,0.0300,40181.00,Office Supplies,Storage & Organization
53600,Order Returned,Roland Black,2012-07-10,8,111180.00,0.0300,3335.00,Office Supplies,Binders & Binder Accessories
53605,Order Finished,Karen Seio,2010-08-03,19,1012980.00,0.0600,60779.00,Office Supplies,Appliances
53635,Order Finished,Raymond Fair,2012-07-18,33,207840.00,0.0800,16627.00,Office Supplies,"Scissors, Rulers & Trimmers"
53637,Order Finished,Erin Ashbrook,2011-03-17,12,902180.00,0.1000,90218.00,Office Supplies,Envelopes
53667,Order Finished,Steve Carroll,2012-05-17,33,224720.00,0.0800,17978.00,Office Supplies,Binders & Binder Accessories
53668,Order Finished,Dorris Love,2010-03-31,9,196480.00,0.0400,7859.00,Office Supplies,"Scissors, Rulers & Trimmers"
53671,Order Finished,Laura Armstrong,2011-06-10,41,473360.00,0.0800,37869.00,Office Supplies,Binders & Binder Accessories
53698,Order Finished,Tamara Chand,2012-06-16,10,110660.00,0.0000,0.00,Office Supplies,Pens & Art Supplies
53703,Order Finished,Guy Armstrong,2010-06-14,14,3932520.00,0.0600,235951.00,Office Supplies,Storage & Organization
53728,Order Finished,Paul Mac Intyre,2011-10-22,27,3005320.00,0.0700,210372.00,Office Supplies,Binders & Binder Accessories
53730,Order Finished,Shirley Schmidt,2012-12-29,40,363600.00,0.0500,18180.00,Office Supplies,Binders & Binder Accessories
53762,Order Finished,Ivan Liston,2012-06-01,28,272320.00,0.0700,19062.00,Office Supplies,Labels
53766,Order Finished,Laura Armstrong,2009-10-13,22,6245100.00,0.0700,437157.00,Furniture,Tables
53767,Order Returned,Sibella Parks,2011-08-26,35,2262300.00,0.0300,67869.00,Office Supplies,Paper
53795,Order Finished,Sandra Flanagan,2012-01-30,40,529200.00,0.1000,52920.00,Office Supplies,Paper
53797,Order Finished,Doug Bickford,2009-10-01,10,1247420.00,0.0100,12474.00,Furniture,Bookcases
53798,Order Finished,Christina Vanderzanden,2009-04-19,29,4635300.00,0.0000,0.00,Office Supplies,Appliances
53825,Order Finished,Joy Smith,2011-04-09,36,3292100.00,0.0800,263368.00,Office Supplies,Paper
53863,Order Finished,Christina De Moss,2010-06-03,46,15614900.00,0.0200,312298.00,Office Supplies,Storage & Organization
53891,Order Finished,Nathan Mautz,2009-01-22,36,1125600.00,0.0200,22512.00,Office Supplies,Binders & Binder Accessories
53894,Order Finished,Cathy Armstrong,2009-07-07,47,1383040.00,0.0300,41491.00,Furniture,Office Furnishings
53895,Order Finished,Amy Hunt,2011-09-04,21,15845380.00,0.1000,1584538.00,Office Supplies,Storage & Organization
53920,Order Finished,Anna Chung,2009-03-18,18,866620.00,0.0500,43331.00,Office Supplies,Storage & Organization
53953,Order Finished,Heather Jas,2009-03-27,36,615300.00,0.0700,43071.00,Office Supplies,Paper
53955,Order Finished,Matt Abelman,2011-03-04,43,11089980.00,0.0400,443599.00,Furniture,Chairs & Chairmats
53956,Order Finished,Elpida Rittenbach,2011-08-08,43,3559740.00,0.0100,35597.00,Office Supplies,Paper
53984,Order Finished,Rick Wilson,2012-12-10,23,345800.00,0.0000,0.00,Office Supplies,Paper
53990,Order Finished,Carlos Daly,2012-11-01,44,8527863.00,0.0400,341115.00,Technology,Telephones & Communication
54019,Order Finished,Daniel Raglin,2009-07-01,35,8466300.00,0.0800,677304.00,Technology,Office Machines
54020,Order Finished,Jennifer Ferguson,2012-01-31,35,1297160.00,0.0500,64858.00,Office Supplies,Paper
54023,Order Finished,Sean Miller,2012-07-22,45,811200.00,0.0700,56784.00,Office Supplies,Binders & Binder Accessories
54051,Order Finished,Julie Prescott,2011-08-11,23,6602660.00,0.0500,330133.00,Furniture,Bookcases
54053,Order Finished,Alex Grayson,2012-02-14,18,1643577.00,0.0600,98615.00,Technology,Telephones & Communication
54055,Order Finished,Lena Creighton,2009-02-13,44,10967920.00,0.0200,219358.00,Furniture,Bookcases
54081,Order Finished,Seth Vernon,2011-03-10,2,115000.00,0.0200,2300.00,Technology,Computer Peripherals
54083,Order Finished,Don Miller,2011-07-21,10,5400820.00,0.0800,432066.00,Office Supplies,Appliances
54084,Order Finished,Lauren Leatherbury,2011-09-10,3,321040.00,0.0800,25683.00,Furniture,Chairs & Chairmats
54086,Order Returned,Denny Ordway,2012-09-06,23,10124360.00,0.0600,607462.00,Technology,Office Machines
54115,Order Finished,Brian Moss,2012-01-07,24,228340.00,0.0100,2283.00,Office Supplies,Appliances
54116,Order Finished,Guy Thornton,2011-11-03,22,6658540.00,0.0500,332927.00,Furniture,Tables
54119,Order Returned,Monica Federle,2010-05-22,45,522000.00,0.0400,20880.00,Office Supplies,Rubber Bands
54145,Order Finished,Joni Blumstein,2010-01-02,34,140500.00,0.1000,14050.00,Furniture,Office Furnishings
54146,Order Finished,Laurel Elliston,2010-10-18,3,249500.00,0.0600,14970.00,Technology,Computer Peripherals
54150,Order Finished,Bart Watters,2011-06-22,12,4023271.00,0.0100,40233.00,Technology,Telephones & Communication
54151,Order Returned,Amy Cox,2009-09-02,35,411740.00,0.0300,12352.00,Office Supplies,Paper
54176,Order Finished,Jack O'Briant,2011-06-27,33,4985940.00,0.0600,299156.00,Technology,Computer Peripherals
54177,Order Finished,Maria Bertelson,2012-01-25,12,961460.00,0.1000,96146.00,Office Supplies,Binders & Binder Accessories
54180,Order Finished,Jill Matthias,2012-10-22,43,1827980.00,0.0800,146238.00,Office Supplies,Pens & Art Supplies
54181,Order Finished,Duane Benoit,2012-05-18,12,5217580.00,0.0300,156527.00,Technology,Office Machines
54183,Order Finished,Mike Caudle,2012-04-15,32,5547420.00,0.0200,110948.00,Technology,Computer Peripherals
54209,Order Finished,Arthur Prichep,2012-08-15,21,1329978.00,0.0400,53199.00,Technology,Telephones & Communication
54214,Order Finished,Resi Polking,2012-01-02,38,14651260.00,0.0400,586050.00,Technology,Copiers & Fax
54215,Order Returned,Denny Ordway,2011-10-21,14,642420.00,0.0400,25697.00,Technology,Computer Peripherals
54243,Order Returned,Amy Cox,2009-09-16,6,1814480.00,0.0700,127014.00,Furniture,Tables
54245,Order Returned,Cari Mac Intyre,2011-03-24,5,166600.00,0.0900,14994.00,Technology,Telephones & Communication
54274,Order Finished,Don Jones,2010-11-23,20,3166120.00,0.0500,158306.00,Office Supplies,Appliances
54276,Order Finished,Chad Cunningham,2010-02-06,21,1513200.00,0.0000,0.00,Office Supplies,Paper
54279,Order Finished,Lisa De Cherney,2011-07-30,41,20142180.00,0.1000,2014218.00,Technology,Office Machines
54304,Order Finished,Justin Hirsh,2010-02-17,11,1117240.00,0.0300,33517.00,Office Supplies,Appliances
54307,Order Finished,Lauren Leatherbury,2012-01-08,41,396580.00,0.0800,31726.00,Office Supplies,Binders & Binder Accessories
54336,Order Finished,Alejandro Savely,2010-04-15,50,1904420.00,0.0500,95221.00,Furniture,Office Furnishings
54339,Order Returned,Alan Hwang,2012-05-02,48,6011480.00,0.0200,120230.00,Office Supplies,Appliances
54342,Order Finished,Pauline Webber,2009-06-08,35,6878780.00,0.0500,343939.00,Technology,Computer Peripherals
54368,Order Returned,Kimberly Carter,2011-11-01,31,466400.00,0.0400,18656.00,Office Supplies,Paper
54369,Order Finished,Ryan Akin,2009-03-02,47,842160.00,0.0000,0.00,Technology,Computer Peripherals
54370,Order Finished,Carol Adams,2012-04-08,49,9937000.00,0.0000,0.00,Technology,Computer Peripherals
54371,Order Returned,Toby Knight,2012-02-15,28,230040.00,0.0000,0.00,Office Supplies,Rubber Bands
54401,Order Finished,Dave Hallsten,2011-12-04,34,1340040.00,0.0700,93803.00,Office Supplies,Binders & Binder Accessories
54407,Order Finished,Maureen Fritzler,2010-06-16,24,18792540.00,0.0700,1315478.00,Office Supplies,Binders & Binder Accessories
54436,Order Finished,Toby Knight,2009-09-19,17,1411700.00,0.0400,56468.00,Technology,Computer Peripherals
54437,Order Finished,Logan Haushalter,2010-12-19,15,1307742.00,0.0900,117697.00,Technology,Telephones & Communication
